event_id,customer_id,event_type,event_timestamp,channel,category,device
EVT006095,CUST00093,purchase,2025-10-23T15:16:00,social,beauty,desktop
EVT006096,CUST00122,page_view,2025-05-28T20:10:00,paid_search,fashion,tablet
EVT006097,CUST00141,checkout_start,2025-07-01T14:28:00,social,electronics,tablet
EVT006098,CUST00042,signup,2025-08-06T18:53:00,social,home,desktop
EVT006099,CUST00253,add_to_cart,2025-02-13T07:08:00,referral,electronics,tablet
EVT006100,CUST00399,signup,2024-08-10T01:20:00,organic,home,desktop
EVT006101,CUST00180,purchase,2024-06-24T14:14:00,email,sport,desktop
EVT006102,CUST00146,signup,2024-03-12T10:46:00,organic,sport,mobile
EVT006103,CUST00142,purchase,2025-09-28T05:18:00,paid_search,beauty,mobile
EVT006104,CUST00069,add_to_cart,2025-06-26T19:14:00,organic,beauty,desktop
EVT006105,CUST00122,add_to_cart,2025-01-27T11:56:00,email,sport,desktop
EVT006106,CUST00161,page_view,2025-01-10T21:34:00,referral,beauty,mobile
EVT006107,CUST00258,page_view,2025-06-07T23:45:00,referral,beauty,mobile
EVT006108,CUST00269,checkout_start,2026-01-31T17:31:00,social,sport,tablet
EVT006109,CUST00441,purchase,2025-05-01T04:49:00,paid_search,beauty,desktop
EVT006110,CUST00127,purchase,2025-06-11T18:59:00,social,fashion,tablet
EVT006111,CUST00329,purchase,2025-08-12T23:15:00,social,beauty,mobile
EVT006112,CUST00292,purchase,2026-02-24T21:36:00,referral,home,desktop
EVT006113,CUST00500,checkout_start,2024-06-09T01:43:00,email,home,tablet
EVT006114,CUST00024,signup,2025-07-12T22:08:00,social,fashion,tablet
EVT006115,CUST00459,page_view,2024-08-03T21:05:00,social,sport,mobile
EVT006116,CUST00364,purchase,2024-09-06T22:09:00,email,fashion,desktop
EVT006117,CUST00265,purchase,2025-01-09T11:18:00,paid_search,electronics,desktop
EVT006118,CUST00319,checkout_start,2024-06-27T21:05:00,social,beauty,mobile
EVT006119,CUST00035,add_to_cart,2024-10-16T14:20:00,referral,sport,tablet
EVT006120,CUST00485,checkout_start,2025-09-30T05:17:00,referral,electronics,tablet
EVT006121,CUST00451,page_view,2025-03-13T14:42:00,referral,sport,desktop
EVT006122,CUST00004,checkout_start,2025-06-21T10:45:00,paid_search,sport,mobile
EVT006123,CUST00187,checkout_start,2025-04-24T23:25:00,referral,beauty,mobile
EVT006124,CUST00224,signup,2025-07-29T06:55:00,email,electronics,desktop
EVT006125,CUST00380,add_to_cart,2024-05-07T11:05:00,organic,beauty,tablet
EVT006126,CUST00213,add_to_cart,2024-12-12T05:04:00,referral,electronics,desktop
EVT006127,CUST00199,purchase,2025-01-26T07:35:00,organic,fashion,desktop
EVT006128,CUST00443,purchase,2025-11-15T10:14:00,referral,sport,mobile
EVT006129,CUST00058,add_to_cart,2024-07-02T23:36:00,email,electronics,mobile
EVT006130,CUST00243,page_view,2024-04-02T15:15:00,social,fashion,tablet
EVT006131,CUST00019,add_to_cart,2024-12-01T11:33:00,organic,beauty,tablet
EVT006132,CUST00134,purchase,2024-11-24T06:55:00,referral,electronics,desktop
EVT006133,CUST00227,purchase,2025-06-12T06:34:00,social,home,tablet
EVT006134,CUST00212,purchase,2025-05-31T12:30:00,email,home,tablet
EVT006135,CUST00183,checkout_start,2024-12-05T07:47:00,email,electronics,mobile
EVT006136,CUST00164,add_to_cart,2025-11-01T15:57:00,email,electronics,desktop
EVT006137,CUST00021,signup,2024-07-24T10:44:00,referral,sport,tablet
EVT006138,CUST00034,checkout_start,2024-04-22T20:34:00,email,sport,desktop
EVT006139,CUST00078,signup,2025-02-02T10:31:00,email,home,desktop
EVT006140,CUST00323,page_view,2024-05-08T01:33:00,paid_search,home,mobile
EVT006141,CUST00009,page_view,2024-08-15T02:23:00,social,home,tablet
EVT006142,CUST00126,page_view,2024-11-13T12:24:00,referral,electronics,desktop
EVT006143,CUST00393,checkout_start,2024-04-08T02:21:00,social,beauty,mobile
EVT006144,CUST00119,checkout_start,2025-04-28T00:45:00,social,home,mobile
EVT006145,CUST00022,signup,2025-06-17T09:21:00,email,electronics,tablet
EVT006146,CUST00284,purchase,2025-08-25T04:08:00,organic,beauty,tablet
EVT006147,CUST00319,checkout_start,2024-02-12T20:24:00,referral,home,tablet
EVT006148,CUST00124,checkout_start,2024-08-13T13:41:00,referral,electronics,tablet
EVT006149,CUST00116,add_to_cart,2025-09-09T06:35:00,social,home,desktop
EVT006150,CUST00072,checkout_start,2024-07-30T09:23:00,referral,electronics,desktop
EVT006151,CUST00020,add_to_cart,2024-10-06T23:14:00,email,electronics,desktop
EVT006152,CUST00447,signup,2024-07-24T08:17:00,social,beauty,tablet
EVT006153,CUST00127,page_view,2025-06-05T01:46:00,email,home,mobile
EVT006154,CUST00303,signup,2025-12-24T00:17:00,referral,beauty,desktop
EVT006155,CUST00324,checkout_start,2024-06-08T10:06:00,organic,sport,desktop
EVT006156,CUST00057,signup,2025-10-23T01:36:00,referral,beauty,mobile
EVT006157,CUST00038,signup,2024-12-20T00:37:00,organic,beauty,desktop
EVT006158,CUST00492,add_to_cart,2025-01-03T17:06:00,organic,fashion,tablet
EVT006159,CUST00280,page_view,2025-05-04T12:38:00,paid_search,sport,mobile
EVT006160,CUST00187,checkout_start,2025-02-10T03:24:00,email,home,desktop
EVT006161,CUST00198,add_to_cart,2024-07-13T11:28:00,organic,fashion,desktop
EVT006162,CUST00113,purchase,2025-08-26T03:08:00,social,sport,tablet
EVT006163,CUST00232,add_to_cart,2025-06-27T05:49:00,referral,home,desktop
EVT006164,CUST00406,checkout_start,2025-06-19T09:31:00,email,electronics,tablet
EVT006165,CUST00031,signup,2024-12-23T20:32:00,social,electronics,desktop
EVT006166,CUST00463,page_view,2025-06-03T20:14:00,email,beauty,mobile
EVT006167,CUST00478,checkout_start,2025-03-07T01:57:00,paid_search,beauty,mobile
EVT006168,CUST00136,purchase,2024-07-09T14:05:00,email,electronics,desktop
EVT006169,CUST00135,purchase,2024-06-19T11:11:00,email,home,desktop
EVT006170,CUST00350,add_to_cart,2025-08-07T23:40:00,referral,beauty,tablet
EVT006171,CUST00306,checkout_start,2024-10-01T23:23:00,organic,sport,mobile
EVT006172,CUST00428,purchase,2025-01-23T23:52:00,referral,electronics,desktop
EVT006173,CUST00305,purchase,2025-07-03T15:53:00,paid_search,electronics,tablet
EVT006174,CUST00097,add_to_cart,2025-12-19T06:28:00,referral,beauty,desktop
EVT006175,CUST00377,add_to_cart,2025-05-01T09:57:00,social,beauty,mobile
EVT006176,CUST00361,page_view,2024-09-16T09:42:00,email,beauty,desktop
EVT006177,CUST00433,add_to_cart,2025-03-22T00:50:00,social,electronics,mobile
EVT006178,CUST00181,checkout_start,2025-04-16T09:09:00,email,home,desktop
EVT006179,CUST00045,purchase,2024-12-20T06:09:00,paid_search,electronics,mobile
EVT006180,CUST00274,checkout_start,2025-05-10T03:55:00,email,electronics,mobile
EVT006181,CUST00295,add_to_cart,2024-09-26T08:59:00,email,fashion,desktop
EVT006182,CUST00174,signup,2024-02-23T11:25:00,referral,electronics,tablet
EVT006183,CUST00464,signup,2024-11-12T20:56:00,paid_search,electronics,desktop
EVT006184,CUST00081,purchase,2025-03-16T02:09:00,paid_search,fashion,desktop
EVT006185,CUST00017,add_to_cart,2025-05-17T21:39:00,social,sport,mobile
EVT006186,CUST00376,purchase,2024-09-20T04:26:00,paid_search,beauty,mobile
EVT006187,CUST00125,purchase,2025-01-05T13:08:00,social,beauty,desktop
EVT006188,CUST00150,signup,2024-12-08T19:21:00,referral,electronics,tablet
EVT006189,CUST00325,purchase,2024-09-27T12:34:00,social,home,tablet
EVT006190,CUST00352,checkout_start,2025-04-28T18:18:00,referral,sport,mobile
EVT006191,CUST00404,purchase,2025-06-21T06:26:00,email,beauty,mobile
EVT006192,CUST00444,checkout_start,2024-12-29T13:32:00,referral,electronics,tablet
EVT006193,CUST00170,purchase,2024-10-05T12:41:00,social,sport,mobile
EVT006194,CUST00391,page_view,2025-05-07T01:12:00,social,electronics,tablet
EVT006195,CUST00365,purchase,2025-08-10T03:30:00,referral,electronics,desktop
EVT006196,CUST00125,add_to_cart,2025-03-21T01:58:00,referral,sport,mobile
EVT006197,CUST00097,checkout_start,2025-06-24T03:41:00,organic,sport,mobile
EVT006198,CUST00054,signup,2025-05-06T12:17:00,organic,fashion,mobile
EVT006199,CUST00217,page_view,2025-03-30T17:03:00,referral,fashion,tablet
EVT006200,CUST00271,page_view,2025-09-05T06:04:00,email,home,tablet
EVT006201,CUST00458,signup,2024-11-07T18:30:00,organic,home,desktop
EVT006202,CUST00126,checkout_start,2025-01-26T02:55:00,referral,electronics,mobile
EVT006203,CUST00345,signup,2025-02-03T13:00:00,social,fashion,mobile
EVT006204,CUST00367,checkout_start,2024-09-14T11:03:00,social,electronics,mobile
EVT006205,CUST00211,purchase,2025-02-12T04:19:00,referral,sport,mobile
EVT006206,CUST00075,signup,2025-04-25T03:40:00,paid_search,beauty,tablet
EVT006207,CUST00051,purchase,2025-05-18T10:02:00,paid_search,electronics,mobile
EVT006208,CUST00272,checkout_start,2025-11-17T01:04:00,social,sport,tablet
EVT006209,CUST00255,signup,2025-04-08T12:08:00,referral,electronics,mobile
EVT006210,CUST00289,add_to_cart,2024-10-04T20:22:00,social,sport,desktop
EVT006211,CUST00215,add_to_cart,2025-05-22T01:34:00,social,sport,mobile
EVT006212,CUST00391,add_to_cart,2025-08-20T17:59:00,organic,home,mobile
EVT006213,CUST00227,page_view,2025-07-15T15:12:00,referral,beauty,mobile
EVT006214,CUST00473,page_view,2025-01-08T06:37:00,paid_search,sport,mobile
EVT006215,CUST00309,page_view,2024-05-05T00:58:00,email,beauty,mobile
EVT006216,CUST00204,add_to_cart,2025-06-21T15:00:00,email,beauty,desktop
EVT006217,CUST00263,signup,2025-07-16T20:28:00,referral,sport,tablet
EVT006218,CUST00316,add_to_cart,2024-07-05T02:14:00,social,fashion,tablet
EVT006219,CUST00061,signup,2024-11-23T05:09:00,paid_search,fashion,mobile
EVT006220,CUST00295,add_to_cart,2024-11-17T21:43:00,email,home,mobile
EVT006221,CUST00058,add_to_cart,2024-07-06T18:42:00,referral,home,desktop
EVT006222,CUST00395,page_view,2025-01-17T09:15:00,referral,sport,desktop
EVT006223,CUST00404,checkout_start,2025-10-21T11:38:00,social,sport,mobile
EVT006224,CUST00030,signup,2025-04-23T20:53:00,paid_search,home,desktop
EVT006225,CUST00111,signup,2025-11-30T13:38:00,paid_search,beauty,desktop
EVT006226,CUST00185,checkout_start,2025-08-28T20:01:00,email,sport,mobile
EVT006227,CUST00277,page_view,2025-12-21T11:02:00,social,beauty,mobile
EVT006228,CUST00316,add_to_cart,2025-01-31T01:46:00,organic,beauty,mobile
EVT006229,CUST00049,checkout_start,2024-02-18T07:49:00,referral,sport,mobile
EVT006230,CUST00145,page_view,2025-05-26T06:15:00,email,beauty,tablet
EVT006231,CUST00216,page_view,2025-06-29T00:07:00,organic,home,desktop
EVT006232,CUST00016,add_to_cart,2024-10-25T19:43:00,paid_search,home,mobile
EVT006233,CUST00004,purchase,2025-05-21T05:11:00,organic,sport,mobile
EVT006234,CUST00040,add_to_cart,2025-01-01T23:17:00,social,beauty,mobile
EVT006235,CUST00119,checkout_start,2025-02-01T12:06:00,organic,sport,mobile
EVT006236,CUST00098,purchase,2025-03-17T00:04:00,organic,beauty,mobile
EVT006237,CUST00309,purchase,2024-12-10T09:20:00,email,electronics,desktop
EVT006238,CUST00391,signup,2025-03-29T19:42:00,email,electronics,tablet
EVT006239,CUST00038,checkout_start,2024-04-15T00:53:00,social,beauty,mobile
EVT006240,CUST00327,purchase,2025-11-26T05:51:00,paid_search,home,tablet
EVT006241,CUST00189,purchase,2024-03-18T15:51:00,paid_search,home,mobile
EVT006242,CUST00136,page_view,2024-04-27T07:41:00,paid_search,fashion,tablet
EVT006243,CUST00402,page_view,2025-03-19T15:06:00,social,beauty,desktop
EVT006244,CUST00381,checkout_start,2025-03-03T00:10:00,referral,fashion,mobile
EVT006245,CUST00188,checkout_start,2025-10-14T14:28:00,organic,home,tablet
EVT006246,CUST00023,purchase,2025-01-26T15:05:00,email,fashion,mobile
EVT006247,CUST00066,signup,2024-11-20T21:39:00,social,home,mobile
EVT006248,CUST00202,purchase,2025-01-26T10:33:00,referral,sport,tablet
EVT006249,CUST00466,page_view,2025-10-12T19:51:00,social,sport,mobile
EVT006250,CUST00051,page_view,2025-09-14T03:20:00,organic,electronics,desktop
EVT006251,CUST00084,checkout_start,2025-01-24T03:10:00,referral,home,desktop
EVT006252,CUST00455,add_to_cart,2024-07-20T13:28:00,organic,fashion,desktop
EVT006253,CUST00039,page_view,2025-02-14T22:16:00,referral,electronics,tablet
EVT006254,CUST00210,checkout_start,2025-09-17T19:20:00,email,electronics,tablet
EVT006255,CUST00181,page_view,2025-09-09T23:52:00,paid_search,home,mobile
EVT006256,CUST00458,page_view,2024-09-07T20:50:00,social,beauty,mobile
EVT006257,CUST00237,add_to_cart,2024-06-17T12:06:00,organic,electronics,mobile
EVT006258,CUST00345,signup,2024-09-27T14:13:00,paid_search,electronics,tablet
EVT006259,CUST00488,page_view,2025-08-20T20:53:00,social,fashion,mobile
EVT006260,CUST00481,signup,2025-02-28T10:30:00,social,home,desktop
EVT006261,CUST00133,signup,2025-05-02T00:04:00,organic,home,desktop
EVT006262,CUST00439,page_view,2024-09-04T12:46:00,social,sport,mobile
EVT006263,CUST00437,purchase,2025-06-21T02:07:00,email,fashion,desktop
EVT006264,CUST00391,page_view,2025-04-30T09:42:00,organic,home,desktop
EVT006265,CUST00163,purchase,2024-07-04T21:25:00,paid_search,home,tablet
EVT006266,CUST00075,page_view,2025-01-07T07:53:00,social,home,mobile
EVT006267,CUST00381,signup,2024-09-05T02:27:00,email,beauty,mobile
EVT006268,CUST00115,checkout_start,2025-07-01T19:51:00,organic,home,tablet
EVT006269,CUST00077,purchase,2025-07-27T08:58:00,social,home,mobile
EVT006270,CUST00034,checkout_start,2024-12-18T09:27:00,email,fashion,mobile
EVT006271,CUST00051,checkout_start,2025-08-22T08:37:00,organic,beauty,mobile
EVT006272,CUST00399,checkout_start,2025-01-08T20:52:00,organic,electronics,tablet
EVT006273,CUST00452,page_view,2025-06-18T15:59:00,paid_search,home,tablet
EVT006274,CUST00218,page_view,2025-03-31T20:06:00,social,sport,tablet
EVT006275,CUST00435,signup,2024-10-02T20:30:00,social,sport,tablet
EVT006276,CUST00384,purchase,2025-02-07T14:47:00,organic,electronics,tablet
EVT006277,CUST00410,checkout_start,2025-03-28T07:00:00,organic,home,tablet
EVT006278,CUST00440,purchase,2025-01-25T20:18:00,email,beauty,mobile
EVT006279,CUST00122,checkout_start,2025-03-01T22:14:00,referral,beauty,mobile
EVT006280,CUST00222,purchase,2024-12-23T01:06:00,referral,home,mobile
EVT006281,CUST00429,purchase,2025-12-10T07:04:00,email,electronics,desktop
EVT006282,CUST00003,page_view,2024-11-11T06:30:00,organic,electronics,tablet
EVT006283,CUST00168,purchase,2025-12-13T17:36:00,email,electronics,tablet
EVT006284,CUST00318,page_view,2025-11-24T05:36:00,email,home,mobile
EVT006285,CUST00307,signup,2024-12-17T15:58:00,paid_search,sport,mobile
EVT006286,CUST00272,add_to_cart,2025-11-05T14:46:00,social,beauty,tablet
EVT006287,CUST00026,signup,2024-09-30T06:47:00,referral,fashion,desktop
EVT006288,CUST00040,page_view,2025-01-21T20:06:00,referral,home,desktop
EVT006289,CUST00019,purchase,2024-09-17T05:47:00,referral,sport,mobile
EVT006290,CUST00262,page_view,2024-10-26T23:47:00,social,sport,mobile
EVT006291,CUST00046,page_view,2024-11-10T04:42:00,social,sport,desktop
EVT006292,CUST00309,add_to_cart,2024-04-27T17:09:00,paid_search,fashion,mobile
EVT006293,CUST00095,purchase,2025-07-20T12:31:00,paid_search,home,mobile
EVT006294,CUST00423,checkout_start,2025-05-30T16:54:00,social,electronics,desktop
EVT006295,CUST00090,checkout_start,2025-09-19T22:07:00,organic,fashion,desktop
EVT006296,CUST00406,purchase,2024-11-21T15:41:00,paid_search,fashion,mobile
EVT006297,CUST00162,purchase,2024-11-29T07:44:00,email,fashion,mobile
EVT006298,CUST00347,page_view,2025-01-24T23:09:00,referral,home,mobile
EVT006299,CUST00018,purchase,2024-09-29T19:15:00,email,electronics,desktop
EVT006300,CUST00333,signup,2025-05-08T14:04:00,referral,home,mobile
EVT006301,CUST00176,signup,2024-05-04T21:21:00,paid_search,home,mobile
EVT006302,CUST00488,checkout_start,2024-11-27T18:23:00,referral,beauty,desktop
EVT006303,CUST00312,add_to_cart,2024-06-24T12:18:00,social,fashion,desktop
EVT006304,CUST00300,add_to_cart,2025-10-30T14:09:00,referral,electronics,desktop
EVT006305,CUST00492,add_to_cart,2024-05-11T04:37:00,organic,fashion,desktop
EVT006306,CUST00054,page_view,2024-12-06T21:56:00,paid_search,fashion,mobile
EVT006307,CUST00055,add_to_cart,2025-05-30T15:21:00,email,electronics,mobile
EVT006308,CUST00445,checkout_start,2025-09-15T12:36:00,referral,home,tablet
EVT006309,CUST00375,add_to_cart,2025-03-20T05:13:00,paid_search,fashion,mobile
EVT006310,CUST00439,purchase,2024-09-25T01:35:00,paid_search,sport,desktop
EVT006311,CUST00454,signup,2025-12-30T01:49:00,email,fashion,tablet
EVT006312,CUST00426,page_view,2024-05-17T07:30:00,referral,home,tablet
EVT006313,CUST00450,purchase,2025-03-27T16:13:00,referral,fashion,mobile
EVT006314,CUST00116,signup,2025-04-18T13:52:00,paid_search,fashion,desktop
EVT006315,CUST00333,signup,2024-09-17T16:00:00,referral,fashion,desktop
EVT006316,CUST00035,add_to_cart,2024-09-02T03:39:00,organic,beauty,tablet
EVT006317,CUST00155,signup,2024-10-17T22:38:00,referral,fashion,tablet
EVT006318,CUST00002,checkout_start,2025-06-17T14:40:00,social,fashion,tablet
EVT006319,CUST00064,add_to_cart,2024-10-03T07:50:00,social,electronics,tablet
EVT006320,CUST00129,add_to_cart,2025-06-09T08:25:00,email,home,desktop
EVT006321,CUST00158,purchase,2025-02-09T14:54:00,organic,electronics,desktop
EVT006322,CUST00468,signup,2024-10-23T11:20:00,referral,fashion,mobile
EVT006323,CUST00470,page_view,2025-09-23T17:46:00,organic,sport,mobile
EVT006324,CUST00342,add_to_cart,2025-07-18T05:36:00,referral,home,mobile
EVT006325,CUST00413,signup,2024-10-27T23:58:00,email,beauty,desktop
EVT006326,CUST00303,signup,2025-12-27T05:21:00,social,home,mobile
EVT006327,CUST00238,checkout_start,2024-04-02T11:27:00,organic,home,mobile
EVT006328,CUST00111,page_view,2025-05-27T14:49:00,social,beauty,desktop
EVT006329,CUST00349,purchase,2025-10-30T01:41:00,paid_search,fashion,mobile
EVT006330,CUST00052,purchase,2024-10-28T02:45:00,organic,electronics,tablet
EVT006331,CUST00171,page_view,2025-03-04T23:14:00,referral,fashion,desktop
EVT006332,CUST00106,page_view,2024-05-15T06:16:00,paid_search,beauty,desktop
EVT006333,CUST00319,add_to_cart,2024-03-03T14:00:00,social,sport,tablet
EVT006334,CUST00334,page_view,2025-05-12T00:26:00,referral,sport,mobile
EVT006335,CUST00451,checkout_start,2024-06-29T00:18:00,referral,fashion,mobile
EVT006336,CUST00245,add_to_cart,2024-05-06T03:25:00,email,beauty,tablet
EVT006337,CUST00153,signup,2024-12-13T09:27:00,email,beauty,mobile
EVT006338,CUST00076,purchase,2025-09-16T10:03:00,email,fashion,tablet
EVT006339,CUST00339,add_to_cart,2025-01-09T10:45:00,social,beauty,tablet
EVT006340,CUST00326,purchase,2025-03-11T04:01:00,paid_search,electronics,tablet
EVT006341,CUST00177,signup,2025-09-09T17:52:00,organic,fashion,desktop
EVT006342,CUST00357,signup,2024-12-09T00:58:00,organic,sport,tablet
EVT006343,CUST00386,checkout_start,2025-06-03T17:55:00,email,home,desktop
EVT006344,CUST00168,signup,2026-01-07T23:44:00,organic,beauty,desktop
EVT006345,CUST00151,checkout_start,2025-01-08T01:20:00,organic,home,mobile
EVT006346,CUST00499,checkout_start,2024-07-16T22:42:00,social,beauty,desktop
EVT006347,CUST00005,page_view,2025-07-26T05:03:00,social,beauty,desktop
EVT006348,CUST00308,page_view,2025-04-14T01:59:00,organic,fashion,desktop
EVT006349,CUST00443,page_view,2025-04-03T09:55:00,email,sport,mobile
EVT006350,CUST00199,page_view,2024-12-22T00:36:00,email,home,desktop
EVT006351,CUST00184,page_view,2025-05-08T16:16:00,organic,electronics,mobile
EVT006352,CUST00456,checkout_start,2024-11-14T01:01:00,social,home,desktop
EVT006353,CUST00129,add_to_cart,2025-04-12T12:33:00,email,sport,desktop
EVT006354,CUST00180,page_view,2024-07-23T11:26:00,email,sport,tablet
EVT006355,CUST00310,purchase,2025-05-13T09:25:00,paid_search,home,desktop
EVT006356,CUST00217,signup,2025-02-19T02:12:00,organic,beauty,tablet
EVT006357,CUST00170,page_view,2024-07-20T02:32:00,paid_search,electronics,desktop
EVT006358,CUST00181,checkout_start,2025-04-09T21:42:00,organic,sport,tablet
EVT006359,CUST00061,signup,2024-12-12T18:21:00,organic,home,mobile
EVT006360,CUST00056,page_view,2024-08-06T00:28:00,social,home,mobile
EVT006361,CUST00324,purchase,2024-10-23T21:17:00,social,beauty,mobile
EVT006362,CUST00420,add_to_cart,2024-10-24T20:02:00,paid_search,fashion,mobile
EVT006363,CUST00299,page_view,2025-01-01T12:30:00,paid_search,home,desktop
EVT006364,CUST00494,signup,2024-10-16T03:26:00,email,home,desktop
EVT006365,CUST00195,signup,2024-12-28T09:23:00,referral,fashion,desktop
EVT006366,CUST00350,signup,2025-04-30T02:42:00,paid_search,fashion,tablet
EVT006367,CUST00459,add_to_cart,2024-08-24T02:54:00,social,fashion,desktop
EVT006368,CUST00483,signup,2024-10-18T15:59:00,paid_search,sport,desktop
EVT006369,CUST00384,checkout_start,2025-02-09T18:05:00,email,sport,tablet
EVT006370,CUST00157,checkout_start,2025-02-06T00:36:00,social,home,tablet
EVT006371,CUST00131,signup,2025-02-23T07:56:00,paid_search,home,tablet
EVT006372,CUST00380,page_view,2025-01-07T15:35:00,social,fashion,desktop
EVT006373,CUST00204,checkout_start,2026-01-31T13:51:00,referral,beauty,mobile
EVT006374,CUST00232,add_to_cart,2025-09-04T01:20:00,email,fashion,desktop
EVT006375,CUST00058,signup,2024-11-20T03:54:00,social,electronics,desktop
EVT006376,CUST00065,checkout_start,2025-05-18T18:28:00,social,beauty,desktop
EVT006377,CUST00222,page_view,2024-11-26T22:25:00,referral,electronics,tablet
EVT006378,CUST00062,purchase,2024-05-02T11:10:00,email,fashion,desktop
EVT006379,CUST00296,purchase,2025-02-08T03:28:00,referral,beauty,mobile
EVT006380,CUST00272,purchase,2025-12-20T13:48:00,email,sport,mobile
EVT006381,CUST00014,add_to_cart,2025-02-11T20:27:00,referral,beauty,desktop
EVT006382,CUST00024,purchase,2025-05-01T08:50:00,social,beauty,mobile
EVT006383,CUST00140,purchase,2024-10-19T11:51:00,social,electronics,mobile
EVT006384,CUST00497,page_view,2025-02-24T23:01:00,email,home,desktop
EVT006385,CUST00132,signup,2024-11-17T01:40:00,referral,sport,desktop
EVT006386,CUST00235,purchase,2024-08-30T04:23:00,paid_search,beauty,desktop
EVT006387,CUST00487,checkout_start,2025-06-27T23:35:00,email,home,tablet
EVT006388,CUST00173,purchase,2025-06-28T12:53:00,paid_search,fashion,desktop
EVT006389,CUST00354,checkout_start,2025-11-06T05:00:00,organic,sport,desktop
EVT006390,CUST00488,purchase,2025-03-16T00:43:00,paid_search,beauty,tablet
EVT006391,CUST00241,add_to_cart,2024-09-15T16:40:00,social,beauty,tablet
EVT006392,CUST00168,page_view,2026-02-07T17:31:00,referral,sport,desktop
EVT006393,CUST00431,purchase,2025-05-18T23:56:00,social,electronics,mobile
EVT006394,CUST00210,page_view,2025-09-28T19:34:00,paid_search,beauty,desktop
EVT006395,CUST00349,add_to_cart,2025-07-26T08:34:00,referral,home,mobile
EVT006396,CUST00355,purchase,2025-01-16T01:03:00,referral,beauty,mobile
EVT006397,CUST00222,purchase,2024-10-21T07:30:00,social,sport,desktop
EVT006398,CUST00072,purchase,2024-09-26T15:06:00,email,sport,mobile
EVT006399,CUST00301,purchase,2025-01-16T12:12:00,referral,home,mobile
EVT006400,CUST00438,signup,2025-01-15T05:21:00,paid_search,home,mobile
EVT006401,CUST00051,checkout_start,2025-07-30T19:04:00,social,sport,desktop
EVT006402,CUST00272,signup,2025-07-23T15:39:00,paid_search,fashion,mobile
EVT006403,CUST00245,page_view,2024-03-17T00:33:00,paid_search,fashion,tablet
EVT006404,CUST00158,add_to_cart,2025-11-17T00:09:00,social,home,mobile
EVT006405,CUST00092,add_to_cart,2025-09-11T18:55:00,email,sport,desktop
EVT006406,CUST00051,purchase,2025-10-22T00:05:00,referral,home,tablet
EVT006407,CUST00314,add_to_cart,2024-07-12T03:41:00,referral,home,desktop
EVT006408,CUST00462,page_view,2025-09-27T01:15:00,organic,sport,mobile
EVT006409,CUST00284,page_view,2025-06-22T19:57:00,email,beauty,desktop
EVT006410,CUST00303,add_to_cart,2025-09-13T03:05:00,organic,fashion,mobile
EVT006411,CUST00289,purchase,2024-03-04T11:38:00,social,beauty,tablet
EVT006412,CUST00297,signup,2024-12-24T04:13:00,email,fashion,tablet
EVT006413,CUST00346,checkout_start,2024-08-05T23:30:00,email,fashion,tablet
EVT006414,CUST00257,purchase,2025-08-27T12:15:00,social,fashion,desktop
EVT006415,CUST00322,checkout_start,2025-07-05T20:49:00,organic,fashion,mobile
EVT006416,CUST00418,add_to_cart,2024-05-04T14:30:00,organic,beauty,tablet
EVT006417,CUST00105,checkout_start,2024-03-05T12:10:00,organic,home,desktop
EVT006418,CUST00102,signup,2024-08-24T13:28:00,referral,fashion,desktop
EVT006419,CUST00442,signup,2025-09-20T21:49:00,paid_search,beauty,mobile
EVT006420,CUST00203,purchase,2025-09-09T22:29:00,referral,fashion,tablet
EVT006421,CUST00262,checkout_start,2024-10-23T18:53:00,referral,electronics,mobile
EVT006422,CUST00438,add_to_cart,2025-02-12T13:28:00,referral,beauty,desktop
EVT006423,CUST00132,signup,2025-03-07T17:24:00,organic,electronics,desktop
EVT006424,CUST00010,add_to_cart,2025-08-22T12:45:00,referral,beauty,tablet
EVT006425,CUST00491,checkout_start,2025-09-25T10:11:00,organic,home,desktop
EVT006426,CUST00113,page_view,2025-03-02T21:32:00,paid_search,electronics,desktop
EVT006427,CUST00011,page_view,2024-11-06T02:45:00,social,electronics,tablet
EVT006428,CUST00036,checkout_start,2024-06-28T19:49:00,paid_search,fashion,desktop
EVT006429,CUST00029,purchase,2025-07-08T13:23:00,referral,electronics,desktop
EVT006430,CUST00318,checkout_start,2025-12-13T07:51:00,email,electronics,mobile
EVT006431,CUST00299,page_view,2024-08-27T11:13:00,organic,electronics,mobile
EVT006432,CUST00369,checkout_start,2025-10-27T16:19:00,social,beauty,mobile
EVT006433,CUST00489,page_view,2025-06-26T07:30:00,organic,electronics,tablet
EVT006434,CUST00355,add_to_cart,2025-03-09T08:36:00,organic,beauty,desktop
EVT006435,CUST00213,page_view,2024-05-11T15:14:00,paid_search,electronics,tablet
EVT006436,CUST00478,add_to_cart,2025-03-17T06:29:00,paid_search,sport,desktop
EVT006437,CUST00416,page_view,2025-07-16T02:53:00,organic,home,tablet
EVT006438,CUST00088,signup,2025-10-23T05:04:00,referral,fashion,mobile
EVT006439,CUST00487,purchase,2025-06-24T00:00:00,organic,fashion,tablet
EVT006440,CUST00196,signup,2024-07-16T08:54:00,social,beauty,mobile
EVT006441,CUST00088,add_to_cart,2025-09-02T02:17:00,email,sport,tablet
EVT006442,CUST00022,page_view,2025-10-15T15:05:00,referral,electronics,mobile
