order_id,customer_id,order_date,status,category,amount_eur,discount_eur
ORD001245,CUST00473,2025-04-21,cancelled,sport,190.82,0.0
ORD001246,CUST00201,2025-09-19,completed,fashion,306.74,0.0
ORD001247,CUST00180,2024-07-30,completed,home,206.33,20.63
ORD001248,CUST00240,2025-11-21,completed,home,204.11,0.0
ORD001249,CUST00497,2024-11-02,completed,electronics,230.0,0.0
ORD001250,CUST00045,2025-01-12,completed,beauty,364.62,0.0
ORD001251,CUST00423,2025-09-23,completed,fashion,136.5,0.0
ORD001252,CUST00047,2026-01-22,completed,fashion,281.7,0.0
ORD001253,CUST00098,2025-10-10,completed,sport,439.35,43.94
ORD001254,CUST00231,2025-03-24,completed,fashion,94.01,0.0
ORD001255,CUST00341,2025-01-09,completed,fashion,231.95,23.2
ORD001256,CUST00062,2024-04-25,completed,sport,141.1,0.0
ORD001257,CUST00197,2024-05-05,completed,beauty,343.17,0.0
ORD001258,CUST00174,2024-08-17,completed,home,333.13,0.0
ORD001259,CUST00468,2025-02-28,refunded,electronics,297.83,0.0
ORD001260,CUST00448,2025-09-23,completed,fashion,248.29,24.83
ORD001261,CUST00233,2026-01-12,refunded,beauty,145.51,21.83
ORD001262,CUST00439,2025-05-14,completed,sport,44.51,6.68
ORD001263,CUST00292,2026-02-19,completed,beauty,27.41,0.0
ORD001264,CUST00386,2025-07-22,cancelled,home,449.77,0.0
ORD001265,CUST00343,2025-05-27,completed,sport,70.19,7.02
ORD001266,CUST00438,2024-08-29,completed,sport,218.35,0.0
ORD001267,CUST00011,2025-02-14,completed,electronics,152.83,0.0
ORD001268,CUST00477,2025-03-22,cancelled,electronics,168.58,0.0
ORD001269,CUST00253,2024-10-14,completed,sport,287.13,0.0
ORD001270,CUST00267,2026-01-15,completed,electronics,278.52,13.93
ORD001271,CUST00045,2024-09-16,completed,beauty,279.56,0.0
ORD001272,CUST00037,2025-11-20,completed,electronics,69.84,3.49
ORD001273,CUST00422,2024-05-20,completed,fashion,398.76,39.88
ORD001274,CUST00329,2025-01-20,completed,home,191.59,28.74
ORD001275,CUST00096,2024-02-27,completed,electronics,177.81,0.0
ORD001276,CUST00207,2025-08-03,completed,electronics,224.43,22.44
ORD001277,CUST00176,2024-08-23,completed,sport,347.27,17.36
ORD001278,CUST00404,2025-07-18,completed,home,352.33,35.23
ORD001279,CUST00364,2025-01-20,completed,fashion,334.4,50.16
ORD001280,CUST00342,2025-02-10,completed,beauty,322.23,0.0
ORD001281,CUST00401,2025-03-04,completed,sport,428.3,0.0
ORD001282,CUST00426,2024-06-04,completed,fashion,93.71,0.0
ORD001283,CUST00441,2024-12-23,completed,electronics,260.2,39.03
ORD001284,CUST00167,2025-01-18,completed,electronics,430.49,0.0
ORD001285,CUST00227,2025-05-31,completed,home,49.2,0.0
ORD001286,CUST00431,2025-09-17,completed,sport,368.66,0.0
ORD001287,CUST00355,2025-01-29,completed,electronics,332.68,0.0
ORD001288,CUST00290,2024-12-19,completed,home,423.72,0.0
ORD001289,CUST00011,2024-12-04,completed,fashion,143.4,14.34
ORD001290,CUST00056,2024-11-21,completed,home,438.01,0.0
ORD001291,CUST00150,2024-12-12,completed,beauty,419.87,41.99
ORD001292,CUST00099,2025-02-19,completed,electronics,117.64,17.65
ORD001293,CUST00478,2025-01-24,completed,home,17.74,0.89
ORD001294,CUST00385,2025-07-29,completed,beauty,257.1,38.57
ORD001295,CUST00355,2024-09-20,completed,sport,132.46,6.62
ORD001296,CUST00354,2025-08-15,completed,fashion,143.58,0.0
ORD001297,CUST00386,2025-09-14,completed,fashion,297.78,14.89
ORD001298,CUST00400,2024-06-09,completed,home,206.68,20.67
ORD001299,CUST00374,2024-07-28,completed,sport,240.34,0.0
ORD001300,CUST00155,2024-06-28,completed,beauty,85.3,12.79
ORD001301,CUST00194,2024-08-28,completed,beauty,255.99,0.0
ORD001302,CUST00388,2025-10-10,cancelled,beauty,70.03,0.0
ORD001303,CUST00303,2025-06-25,completed,home,332.59,0.0
ORD001304,CUST00462,2025-10-01,completed,sport,423.4,63.51
ORD001305,CUST00020,2024-08-06,completed,electronics,144.25,0.0
ORD001306,CUST00376,2024-05-19,cancelled,electronics,435.42,0.0
ORD001307,CUST00213,2024-08-11,completed,beauty,143.43,21.51
ORD001308,CUST00053,2024-10-06,completed,home,240.69,0.0
ORD001309,CUST00228,2025-08-14,refunded,beauty,95.6,0.0
ORD001310,CUST00123,2024-12-21,completed,fashion,127.27,6.36
ORD001311,CUST00160,2026-03-16,completed,fashion,284.13,28.41
ORD001312,CUST00085,2025-02-10,cancelled,home,384.19,0.0
ORD001313,CUST00014,2024-11-06,refunded,home,94.15,4.71
ORD001314,CUST00334,2025-08-14,completed,sport,18.19,0.0
ORD001315,CUST00131,2025-04-08,cancelled,electronics,110.58,5.53
ORD001316,CUST00174,2024-11-16,cancelled,beauty,397.71,59.66
ORD001317,CUST00373,2025-06-07,completed,fashion,94.36,0.0
ORD001318,CUST00371,2025-05-11,completed,fashion,147.84,22.18
ORD001319,CUST00110,2024-10-26,completed,fashion,419.24,0.0
ORD001320,CUST00116,2025-11-26,completed,home,106.7,0.0
ORD001321,CUST00471,2025-06-09,completed,fashion,29.3,0.0
ORD001322,CUST00050,2025-01-13,completed,fashion,193.95,19.39
ORD001323,CUST00207,2025-03-30,completed,beauty,136.72,0.0
ORD001324,CUST00447,2024-10-11,completed,sport,332.87,0.0
ORD001325,CUST00037,2026-01-12,completed,electronics,250.77,0.0
ORD001326,CUST00430,2024-07-26,completed,home,404.83,0.0
ORD001327,CUST00372,2024-06-16,completed,beauty,85.3,4.26
ORD001328,CUST00255,2025-07-05,completed,fashion,152.13,0.0
ORD001329,CUST00278,2025-03-06,completed,beauty,296.59,29.66
ORD001330,CUST00056,2024-09-05,refunded,home,189.02,0.0
ORD001331,CUST00095,2025-10-22,completed,home,277.4,0.0
ORD001332,CUST00133,2025-06-22,completed,beauty,89.92,8.99
ORD001333,CUST00234,2024-04-17,completed,sport,309.65,0.0
ORD001334,CUST00059,2024-06-15,cancelled,electronics,420.43,0.0
ORD001335,CUST00484,2025-05-09,completed,beauty,132.57,6.63
ORD001336,CUST00181,2025-02-26,refunded,beauty,418.78,20.94
ORD001337,CUST00351,2024-06-27,refunded,home,402.69,20.13
ORD001338,CUST00412,2024-07-14,completed,home,102.13,0.0
ORD001339,CUST00480,2025-06-30,completed,fashion,372.37,0.0
ORD001340,CUST00155,2025-04-04,completed,home,382.93,0.0
ORD001341,CUST00355,2025-04-14,completed,electronics,321.65,0.0
ORD001342,CUST00305,2025-03-19,completed,beauty,30.81,3.08
ORD001343,CUST00230,2024-10-26,refunded,beauty,371.3,55.7
ORD001344,CUST00043,2025-02-10,completed,fashion,413.18,61.98
ORD001345,CUST00118,2025-06-13,completed,sport,150.83,7.54
ORD001346,CUST00432,2025-12-30,completed,sport,336.17,0.0
ORD001347,CUST00301,2025-02-04,completed,electronics,86.78,8.68
ORD001348,CUST00414,2025-06-18,completed,fashion,112.32,5.62
ORD001349,CUST00386,2025-04-25,completed,electronics,301.16,30.12
ORD001350,CUST00266,2024-04-30,completed,beauty,334.09,50.11
ORD001351,CUST00353,2025-07-22,completed,beauty,315.07,0.0
ORD001352,CUST00269,2026-01-04,completed,fashion,413.83,0.0
ORD001353,CUST00002,2025-10-28,completed,beauty,52.7,0.0
ORD001354,CUST00316,2024-08-16,completed,fashion,64.87,6.49
ORD001355,CUST00202,2025-09-29,completed,sport,428.87,0.0
ORD001356,CUST00367,2024-10-29,completed,fashion,325.37,0.0
ORD001357,CUST00369,2026-03-03,completed,home,216.1,0.0
ORD001358,CUST00385,2025-04-12,completed,sport,43.1,4.31
ORD001359,CUST00154,2024-11-06,completed,electronics,153.5,0.0
ORD001360,CUST00469,2025-07-22,completed,fashion,184.86,0.0
ORD001361,CUST00073,2025-07-15,completed,fashion,144.04,0.0
ORD001362,CUST00428,2024-12-27,completed,sport,158.14,15.81
ORD001363,CUST00330,2025-09-22,completed,electronics,28.03,0.0
ORD001364,CUST00381,2024-11-27,completed,electronics,312.32,0.0
ORD001365,CUST00285,2025-10-11,refunded,sport,31.11,0.0
ORD001366,CUST00476,2024-07-14,completed,fashion,30.88,0.0
ORD001367,CUST00278,2025-10-05,completed,sport,305.37,30.54
ORD001368,CUST00372,2024-08-25,cancelled,electronics,189.15,0.0
ORD001369,CUST00334,2025-07-14,completed,beauty,46.01,4.6
ORD001370,CUST00224,2025-06-18,completed,fashion,131.82,19.77
ORD001371,CUST00378,2026-02-09,completed,electronics,313.92,31.39
ORD001372,CUST00498,2025-02-19,completed,home,306.78,15.34
ORD001373,CUST00077,2025-12-23,completed,sport,385.73,38.57
ORD001374,CUST00144,2024-11-05,completed,electronics,226.08,22.61
ORD001375,CUST00276,2025-11-20,completed,home,347.78,34.78
ORD001376,CUST00039,2024-09-16,completed,beauty,118.47,11.85
ORD001377,CUST00018,2024-08-15,completed,electronics,294.78,14.74
ORD001378,CUST00362,2025-11-07,completed,fashion,77.29,0.0
ORD001379,CUST00201,2025-07-28,completed,electronics,358.97,17.95
ORD001380,CUST00057,2025-07-16,completed,beauty,444.08,44.41
ORD001381,CUST00030,2025-02-03,completed,fashion,404.48,20.22
ORD001382,CUST00429,2026-04-21,completed,home,231.41,0.0
ORD001383,CUST00258,2025-11-11,refunded,sport,336.23,0.0
ORD001384,CUST00221,2025-02-13,completed,sport,131.11,13.11
ORD001385,CUST00144,2024-10-27,completed,home,365.13,36.51
ORD001386,CUST00208,2024-04-19,completed,home,365.67,36.57
ORD001387,CUST00284,2025-05-28,completed,sport,356.51,35.65
ORD001388,CUST00171,2025-01-09,completed,home,148.51,7.43
ORD001389,CUST00410,2024-10-20,completed,beauty,32.92,4.94
ORD001390,CUST00478,2024-09-09,cancelled,fashion,263.24,0.0
ORD001391,CUST00194,2024-09-06,completed,beauty,250.66,37.6
ORD001392,CUST00058,2024-08-14,completed,fashion,397.35,0.0
ORD001393,CUST00445,2025-08-09,cancelled,sport,247.75,12.39
ORD001394,CUST00005,2025-01-30,completed,beauty,218.28,21.83
ORD001395,CUST00165,2024-10-31,cancelled,beauty,24.28,0.0
ORD001396,CUST00401,2024-12-27,completed,home,32.1,1.61
ORD001397,CUST00155,2024-11-15,completed,beauty,203.84,0.0
ORD001398,CUST00384,2024-12-12,completed,electronics,439.28,43.93
ORD001399,CUST00107,2025-03-15,completed,fashion,301.96,0.0
ORD001400,CUST00108,2025-04-12,cancelled,electronics,436.11,0.0
ORD001401,CUST00030,2024-12-19,completed,sport,341.06,34.11
ORD001402,CUST00418,2024-05-08,cancelled,beauty,146.47,14.65
ORD001403,CUST00289,2024-05-23,completed,fashion,34.99,0.0
ORD001404,CUST00119,2025-03-16,completed,sport,209.6,31.44
ORD001405,CUST00416,2025-10-13,completed,home,288.96,43.34
ORD001406,CUST00306,2024-05-11,completed,sport,276.15,27.61
ORD001407,CUST00067,2025-10-17,completed,fashion,25.47,0.0
ORD001408,CUST00228,2025-02-25,completed,home,154.68,7.73
ORD001409,CUST00366,2025-06-25,completed,beauty,401.68,0.0
ORD001410,CUST00362,2025-09-19,completed,fashion,49.05,0.0
ORD001411,CUST00310,2025-05-20,completed,sport,100.39,5.02
ORD001412,CUST00217,2025-06-28,completed,beauty,252.52,0.0
ORD001413,CUST00288,2024-07-01,completed,electronics,253.73,38.06
ORD001414,CUST00366,2025-10-11,cancelled,beauty,259.51,0.0
ORD001415,CUST00384,2025-04-17,completed,beauty,377.66,0.0
ORD001416,CUST00036,2024-09-21,completed,beauty,42.17,2.11
ORD001417,CUST00040,2025-04-23,completed,electronics,173.69,8.68
ORD001418,CUST00464,2024-12-05,completed,electronics,234.73,35.21
ORD001419,CUST00006,2024-10-29,completed,fashion,280.15,0.0
ORD001420,CUST00409,2025-07-31,completed,sport,419.88,0.0
ORD001421,CUST00252,2026-02-16,completed,sport,411.52,0.0
ORD001422,CUST00298,2024-05-13,completed,electronics,79.03,0.0
ORD001423,CUST00349,2025-12-03,completed,electronics,240.27,0.0
ORD001424,CUST00247,2024-08-13,completed,beauty,331.39,0.0
ORD001425,CUST00154,2024-08-15,completed,sport,363.4,0.0
ORD001426,CUST00456,2024-11-22,completed,fashion,17.56,1.76
ORD001427,CUST00158,2025-06-11,completed,home,162.59,8.13
ORD001428,CUST00071,2024-12-03,completed,sport,145.54,7.28
ORD001429,CUST00170,2025-03-18,completed,fashion,340.71,0.0
ORD001430,CUST00111,2026-03-04,completed,electronics,306.6,0.0
ORD001431,CUST00029,2026-02-09,completed,sport,206.04,0.0
ORD001432,CUST00444,2024-07-23,completed,sport,293.94,44.09
ORD001433,CUST00228,2025-12-10,completed,home,91.11,0.0
ORD001434,CUST00461,2024-08-25,completed,home,340.14,0.0
ORD001435,CUST00074,2025-08-31,completed,fashion,279.01,13.95
ORD001436,CUST00055,2025-06-12,cancelled,sport,346.72,17.34
ORD001437,CUST00151,2025-02-27,cancelled,beauty,426.46,21.32
ORD001438,CUST00404,2025-12-22,completed,beauty,415.64,41.56
ORD001439,CUST00045,2024-11-05,cancelled,fashion,290.68,14.53
ORD001440,CUST00289,2024-09-03,completed,fashion,392.92,0.0
ORD001441,CUST00394,2026-03-01,completed,electronics,360.0,36.0
ORD001442,CUST00030,2024-10-09,completed,electronics,402.43,0.0
ORD001443,CUST00370,2024-05-29,completed,sport,427.34,0.0
ORD001444,CUST00326,2025-04-10,completed,electronics,183.3,0.0
ORD001445,CUST00246,2025-08-29,completed,electronics,382.56,0.0
ORD001446,CUST00164,2025-06-05,cancelled,electronics,376.53,37.65
ORD001447,CUST00022,2025-11-01,completed,home,196.2,0.0
ORD001448,CUST00141,2025-05-13,completed,sport,177.43,0.0
ORD001449,CUST00154,2024-10-29,completed,beauty,301.31,0.0
ORD001450,CUST00384,2024-09-03,cancelled,home,69.71,0.0
ORD001451,CUST00246,2025-05-17,completed,sport,402.02,20.1
ORD001452,CUST00279,2025-04-29,completed,fashion,70.19,0.0
ORD001453,CUST00085,2025-08-14,cancelled,fashion,143.57,0.0
ORD001454,CUST00348,2025-08-04,completed,electronics,298.67,0.0
ORD001455,CUST00031,2024-06-28,completed,fashion,222.32,0.0
ORD001456,CUST00123,2024-10-19,completed,electronics,75.64,0.0
ORD001457,CUST00224,2025-02-01,completed,home,306.12,45.92
ORD001458,CUST00243,2024-03-08,cancelled,fashion,423.37,42.34
ORD001459,CUST00086,2025-12-16,refunded,electronics,386.01,0.0
ORD001460,CUST00195,2024-07-18,completed,fashion,163.64,0.0
ORD001461,CUST00415,2024-08-27,completed,sport,63.85,9.58
ORD001462,CUST00294,2024-07-21,completed,home,373.74,56.06
ORD001463,CUST00232,2025-05-02,completed,fashion,287.4,43.11
ORD001464,CUST00101,2024-06-08,completed,electronics,370.24,0.0
ORD001465,CUST00342,2025-03-29,completed,home,50.38,0.0
ORD001466,CUST00340,2025-05-29,refunded,beauty,117.75,0.0
ORD001467,CUST00065,2025-06-20,completed,electronics,428.7,42.87
ORD001468,CUST00376,2025-03-17,completed,sport,135.06,0.0
ORD001469,CUST00336,2024-12-02,completed,fashion,207.8,0.0
ORD001470,CUST00110,2024-07-09,completed,fashion,445.37,44.54
ORD001471,CUST00357,2025-03-26,completed,home,389.05,0.0
ORD001472,CUST00207,2025-06-27,completed,fashion,301.09,0.0
ORD001473,CUST00005,2025-07-10,completed,home,97.65,14.65
ORD001474,CUST00387,2026-01-30,refunded,fashion,308.27,30.83
ORD001475,CUST00231,2025-12-15,completed,home,107.37,0.0
ORD001476,CUST00203,2025-05-13,completed,sport,97.16,0.0
ORD001477,CUST00051,2025-05-23,completed,electronics,288.8,0.0
ORD001478,CUST00374,2024-06-16,completed,fashion,212.24,21.22
ORD001479,CUST00141,2024-10-20,completed,beauty,372.42,0.0
ORD001480,CUST00324,2024-04-15,completed,fashion,28.56,4.28
ORD001481,CUST00398,2025-08-04,cancelled,home,206.96,0.0
ORD001482,CUST00427,2025-11-10,completed,electronics,202.23,0.0
ORD001483,CUST00189,2024-08-05,completed,beauty,346.11,34.61
ORD001484,CUST00443,2025-08-05,completed,fashion,230.03,0.0
ORD001485,CUST00419,2025-03-02,completed,fashion,361.19,54.18
ORD001486,CUST00131,2024-08-11,cancelled,electronics,293.85,0.0
ORD001487,CUST00069,2025-08-29,completed,home,229.9,34.48
ORD001488,CUST00439,2025-04-02,completed,electronics,114.17,0.0
ORD001489,CUST00095,2025-04-17,completed,electronics,429.61,0.0
ORD001490,CUST00500,2025-03-02,completed,beauty,176.81,26.52
ORD001491,CUST00361,2024-10-02,completed,home,393.35,0.0
ORD001492,CUST00042,2025-08-13,cancelled,beauty,31.55,0.0
ORD001493,CUST00160,2025-09-22,completed,sport,146.19,0.0
ORD001494,CUST00364,2025-02-21,completed,home,183.63,0.0
ORD001495,CUST00449,2024-09-03,completed,beauty,297.74,0.0
ORD001496,CUST00330,2026-04-17,completed,fashion,357.19,53.58
ORD001497,CUST00317,2024-08-28,completed,home,175.38,0.0
ORD001498,CUST00380,2024-12-19,completed,fashion,124.19,0.0
ORD001499,CUST00378,2025-08-15,completed,home,110.32,11.03
ORD001500,CUST00285,2025-02-20,completed,fashion,261.7,26.17
